101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,0
101,1_1,1
101,1_1,1
101,1_1,7
101,1_1,0
101,1_1,1
101,1_1,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,0
102,0_3,1
102,0_3,3
102,0_3,0
102,0_3,0
102,0_3,5
102,0_3,0
102,0_3,2
102,0_3,2
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,0
103,1_1,1
103,1_1,0
103,1_1,0
103,1_1,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,0
102,1_4,1
102,1_4,0
102,1_4,3
102,1_4,1
102,1_4,1
102,1_4,2
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,2
104,1_2,0
104,1_2,0
104,1_2,0
104,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,0
105,1_2,1
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,0
106,1_4,2
106,1_4,1
106,1_4,2
106,1_4,1
106,1_4,4
106,1_4,7
106,1_4,4
106,1_4,3
106,1_4,9
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,0
107,0_2,6
107,0_2,3
107,0_2,8
107,0_2,6
107,0_2,17
107,0_2,24
107,0_2,6
107,0_2,17
107,0_2,20
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,0
102,0_2,4
102,0_2,1
102,0_2,6
102,0_2,1
102,0_2,5
102,0_2,7
102,0_2,4
102,0_2,7
102,0_2,3
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,0
108,0_3,1
108,0_3,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,2
109,1_4,0
109,1_4,1
109,1_4,0
109,1_4,2
109,1_4,1
109,1_4,2
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,0
105,0_1,6
105,0_1,1
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,0
107,0_1,1
107,0_1,1
107,0_1,2
107,0_1,0
107,0_1,3
107,0_1,1
107,0_1,2
107,0_1,3
107,0_1,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,0
104,1_3,2
104,1_3,1
104,1_3,0
104,1_3,1
104,1_3,2
104,1_3,1
104,1_3,1
104,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,0
110,1_3,1
110,1_3,1
110,1_3,2
110,1_3,1
110,1_3,2
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,0
109,1_4,1
109,1_4,0
109,1_4,1
109,1_4,0
109,1_4,1
109,1_4,1
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,0
105,0_3,1
105,0_3,0
105,0_3,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,0
107,0_0,2
107,0_0,5
107,0_0,4
107,0_0,6
107,0_0,3
107,0_0,7
107,0_0,23
107,0_0,18
107,0_0,16
107,0_0,15
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,0
107,0_3,2
107,0_3,4
107,0_3,2
107,0_3,2
107,0_3,5
107,0_3,9
107,0_3,3
107,0_3,6
107,0_3,12
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,0
101,0_0,1
101,0_0,0
101,0_0,1
101,0_0,5
101,0_0,0
101,0_0,9
101,0_0,21
101,0_0,0
101,0_0,10
101,0_0,3
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,1
102,0_1,0
102,0_1,0
102,0_1,0
102,0_1,7
102,0_1,2
102,0_1,0
102,0_1,5
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,0
101,1_4,1
101,1_4,8
101,1_4,1
101,1_4,3
101,1_4,2
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
103,1_4,0
